Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB00608,Chloroquine,DB01390,Sodium bicarbonate,0.982331395149231,67,Type_67,Chloroquine can cause a decrease in the absorption of Sodium bicarbonate resulting in a reduced serum concentration and potentially a decrease in efficacy.,75,Type_75,No
DB09048,Netupitant,DB09118,Stiripentol,0.9952794313430786,73,Type_73,The serum concentration of Stiripentol can be increased when it is combined with Netupitant.,47,Type_47,No
DB00353,Methylergometrine,DB00492,Fosinopril,0.7226595878601074,49,Type_49,The risk or severity of adverse effects can be increased when Methylergometrine is combined with Fosinopril.,73,Type_73,No
DB00559,Bosentan,DB09049,Naloxegol,0.9912300109863281,73,Type_73,The serum concentration of Naloxegol can be increased when it is combined with Bosentan.,75,Type_75,No
DB00762,Irinotecan,DB01167,Itraconazole,0.7021415829658508,47,Type_47,The metabolism of Itraconazole can be decreased when combined with Irinotecan.,73,Type_73,No
DB00344,Protriptyline,DB00677,Isoflurophate,0.7891072034835815,49,Type_49,The risk or severity of adverse effects can be increased when Protriptyline is combined with Isoflurophate.,73,Type_73,No
DB00489,Sotalol,DB01240,Epoprostenol,0.8609241247177124,60,Type_60,Sotalol may increase the hypotensive activities of Epoprostenol.,49,Type_49,No
DB00601,Linezolid,DB00805,Minaprine,0.7086073160171509,71,Type_71,Linezolid may increase the hypertensive activities of Minaprine.,49,Type_49,No
DB00208,Ticlopidine,DB01181,Ifosfamide,0.8810026049613953,47,Type_47,The metabolism of Ifosfamide can be decreased when combined with Ticlopidine.,11,Type_11,No
DB01072,Atazanavir,DB13595,Almasilate,0.8523155450820923,75,Type_75,The serum concentration of Almasilate can be decreased when it is combined with Atazanavir.,67,Type_67,No
DB00975,Dipyridamole,DB09204,Arotinolol,0.827627420425415,49,Type_49,The risk or severity of adverse effects can be increased when Dipyridamole is combined with Arotinolol.,54,Type_54,No
DB01407,Clenbuterol,DB06290,Simeprevir,0.9786125421524048,73,Type_73,The serum concentration of Simeprevir can be increased when it is combined with Clenbuterol.,47,Type_47,No
DB00335,Atenolol,DB00468,Quinine,0.7498310208320618,47,Type_47,The metabolism of Quinine can be decreased when combined with Atenolol.,60,Type_60,No
DB00835,Brompheniramine,DB01589,Quazepam,0.9214891791343689,49,Type_49,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Quazepam.,73,Type_73,No
DB00248,Cabergoline,DB00353,Methylergometrine,0.9746705293655396,19,Type_19,Cabergoline may increase the vasoconstricting activities of Methylergometrine.,49,Type_49,No
DB01167,Itraconazole,DB06228,Rivaroxaban,0.7014018297195435,73,Type_73,The serum concentration of Rivaroxaban can be increased when it is combined with Itraconazole.,47,Type_47,No
DB00371,Meprobamate,DB00997,Doxorubicin,0.8524765372276306,47,Type_47,The metabolism of Doxorubicin can be decreased when combined with Meprobamate.,73,Type_73,No
DB00751,Epinastine,DB06441,Cangrelor,0.7132511734962463,49,Type_49,The risk or severity of adverse effects can be increased when Epinastine is combined with Cangrelor.,6,Type_6,No
DB01324,Polythiazide,DB09038,Empagliflozin,0.9074224829673767,49,Type_49,The risk or severity of adverse effects can be increased when Polythiazide is combined with Empagliflozin.,70,Type_70,No
DB08875,Cabozantinib,DB09054,Idelalisib,0.7621164321899414,47,Type_47,The metabolism of Idelalisib can be decreased when combined with Cabozantinib.,73,Type_73,No
DB01200,Bromocriptine,DB04876,Vildagliptin,0.9233679175376892,9,Type_9,Bromocriptine may increase the hypoglycemic activities of Vildagliptin.,73,Type_73,No
DB01320,Fosphenytoin,DB09167,Dosulepin,0.8316212296485901,4,Type_4,The metabolism of Dosulepin can be increased when combined with Fosphenytoin.,47,Type_47,No
DB01069,Promethazine,DB01136,Carvedilol,0.7014742493629456,73,Type_73,The serum concentration of Carvedilol can be increased when it is combined with Promethazine.,60,Type_60,No
DB00196,Fluconazole,DB00374,Treprostinil,0.8281177282333374,20,Type_20,Fluconazole may increase the QTc-prolonging activities of Treprostinil.,47,Type_47,No
DB04844,Tetrabenazine,DB04855,Dronedarone,0.780406653881073,20,Type_20,Tetrabenazine may increase the QTc-prolonging activities of Dronedarone.,47,Type_47,No
DB00246,Ziprasidone,DB00468,Quinine,0.7936294078826904,20,Type_20,Ziprasidone may increase the QTc-prolonging activities of Quinine.,47,Type_47,No
DB00205,Pyrimethamine,DB01045,Rifampicin,0.7601037621498108,4,Type_4,The metabolism of Rifampicin can be increased when combined with Pyrimethamine.,47,Type_47,No
DB00545,Pyridostigmine,DB08864,Rilpivirine,0.8265233039855957,73,Type_73,The serum concentration of Rilpivirine can be increased when it is combined with Pyridostigmine.,75,Type_75,No
DB00936,Salicylic acid,DB01088,Iloprost,0.916157066822052,70,Type_70,The therapeutic efficacy of Iloprost can be decreased when used in combination with Salicylic acid.,49,Type_49,No
DB00705,Delavirdine,DB00980,Ramelteon,0.9207260608673096,47,Type_47,The metabolism of Ramelteon can be decreased when combined with Delavirdine.,73,Type_73,No
DB00091,Cyclosporine,DB00224,Indinavir,0.9205880165100098,47,Type_47,The metabolism of Indinavir can be decreased when combined with Cyclosporine.,73,Type_73,No
DB00295,Morphine,DB00997,Doxorubicin,0.7645033597946167,47,Type_47,The metabolism of Doxorubicin can be decreased when combined with Morphine.,73,Type_73,No
DB00448,Lansoprazole,DB01576,Dextroamphetamine,0.7133505940437317,47,Type_47,The metabolism of Dextroamphetamine can be decreased when combined with Lansoprazole.,18,Type_18,No
DB00752,Tranylcypromine,DB08881,Vemurafenib,0.7175874710083008,73,Type_73,The serum concentration of Vemurafenib can be increased when it is combined with Tranylcypromine.,33,Type_33,No
DB00476,Duloxetine,DB01028,Methoxyflurane,0.8513248562812805,49,Type_49,The risk or severity of adverse effects can be increased when Duloxetine is combined with Methoxyflurane.,47,Type_47,No
DB00304,Desogestrel,DB01072,Atazanavir,0.8911935687065125,75,Type_75,The serum concentration of Atazanavir can be decreased when it is combined with Desogestrel.,73,Type_73,No
DB00444,Teniposide,DB05812,Abiraterone,0.8177326917648315,73,Type_73,The serum concentration of Abiraterone can be increased when it is combined with Teniposide.,47,Type_47,No
DB00564,Carbamazepine,DB00586,Diclofenac,0.9712167382240295,4,Type_4,The metabolism of Diclofenac can be increased when combined with Carbamazepine.,75,Type_75,No
DB01071,Mequitazine,DB01151,Desipramine,0.7758236527442932,82,Type_82,Mequitazine may increase the arrhythmogenic activities of Desipramine.,47,Type_47,No
DB00220,Nelfinavir,DB00699,Nicergoline,0.869648814201355,47,Type_47,The metabolism of Nicergoline can be decreased when combined with Nelfinavir.,49,Type_49,No
DB01320,Fosphenytoin,DB09166,Etizolam,0.7485339641571045,4,Type_4,The metabolism of Etizolam can be increased when combined with Fosphenytoin.,73,Type_73,No
DB00199,Erythromycin,DB01222,Budesonide,0.8461819887161255,47,Type_47,The metabolism of Budesonide can be decreased when combined with Erythromycin.,73,Type_73,No
DB00668,Epinephrine,DB01021,Trichlormethiazide,0.838236391544342,60,Type_60,Epinephrine may increase the hypotensive activities of Trichlormethiazide.,83,Type_83,No
DB00598,Labetalol,DB01580,Oxprenolol,0.95432049036026,25,Type_25,Labetalol may increase the atrioventricular blocking (AV block) activities of Oxprenolol.,30,Type_30,No
DB00715,Paroxetine,DB01264,Darunavir,0.7216607928276062,47,Type_47,The metabolism of Darunavir can be decreased when combined with Paroxetine.,75,Type_75,No
DB00250,Dapsone,DB00254,Doxycycline,0.951441764831543,47,Type_47,The metabolism of Doxycycline can be decreased when combined with Dapsone.,49,Type_49,No
DB00699,Nicergoline,DB00857,Terbinafine,0.8511698842048645,49,Type_49,The risk or severity of adverse effects can be increased when Nicergoline is combined with Terbinafine.,47,Type_47,No
DB01184,Domperidone,DB12332,Rucaparib,0.7895815968513489,47,Type_47,The metabolism of Rucaparib can be decreased when combined with Domperidone.,73,Type_73,No
DB00503,Ritonavir,DB04844,Tetrabenazine,0.8758578300476074,20,Type_20,Ritonavir may increase the QTc-prolonging activities of Tetrabenazine.,73,Type_73,No
DB00543,Amoxapine,DB00620,Triamcinolone,0.9869533181190491,49,Type_49,The risk or severity of adverse effects can be increased when Amoxapine is combined with Triamcinolone.,70,Type_70,No
DB01254,Dasatinib,DB06772,Cabazitaxel,0.7996218204498291,49,Type_49,The risk or severity of adverse effects can be increased when Dasatinib is combined with Cabazitaxel.,73,Type_73,No
DB00929,Misoprostol,DB01014,Balsalazide,0.7015561461448669,49,Type_49,The risk or severity of adverse effects can be increased when Misoprostol is combined with Balsalazide.,70,Type_70,No
DB00904,Ondansetron,DB04946,Iloperidone,0.8268641829490662,20,Type_20,Ondansetron may increase the QTc-prolonging activities of Iloperidone.,49,Type_49,No
DB00531,Cyclophosphamide,DB09063,Ceritinib,0.8922284841537476,15,Type_15,Cyclophosphamide may increase the cardiotoxic activities of Ceritinib.,73,Type_73,No
DB00697,Tizanidine,DB01115,Nifedipine,0.8995844721794128,49,Type_49,The risk or severity of adverse effects can be increased when Tizanidine is combined with Nifedipine.,73,Type_73,No
DB01175,Escitalopram,DB05521,Telaprevir,0.7180838584899902,47,Type_47,The metabolism of Telaprevir can be decreased when combined with Escitalopram.,75,Type_75,No
DB00889,Granisetron,DB04868,Nilotinib,0.8393018245697021,20,Type_20,Granisetron may increase the QTc-prolonging activities of Nilotinib.,47,Type_47,No
DB06218,Lacosamide,DB09054,Idelalisib,0.7160106301307678,75,Type_75,The serum concentration of Idelalisib can be decreased when it is combined with Lacosamide.,73,Type_73,No
DB00705,Delavirdine,DB00736,Esomeprazole,0.7564936280250549,47,Type_47,The metabolism of Esomeprazole can be decreased when combined with Delavirdine.,75,Type_75,No
DB01589,Quazepam,DB04930,Permethrin,0.8515141010284424,47,Type_47,The metabolism of Permethrin can be decreased when combined with Quazepam.,73,Type_73,No
DB00289,Atomoxetine,DB06595,Midostaurin,0.9315718412399292,47,Type_47,The metabolism of Midostaurin can be decreased when combined with Atomoxetine.,73,Type_73,No
DB00863,Ranitidine,DB01124,Tolbutamide,0.7846932411193848,47,Type_47,The metabolism of Tolbutamide can be decreased when combined with Ranitidine.,73,Type_73,No
DB01220,Rifaximin,DB09270,Ubidecarenone,0.8446500301361084,73,Type_73,The serum concentration of Ubidecarenone can be increased when it is combined with Rifaximin.,75,Type_75,No
DB00619,Imatinib,DB01097,Leflunomide,0.7474028468132019,47,Type_47,The metabolism of Leflunomide can be decreased when combined with Imatinib.,49,Type_49,No
DB00035,Desmopressin,DB00573,Fenoprofen,0.7878683805465698,70,Type_70,The therapeutic efficacy of Fenoprofen can be decreased when used in combination with Desmopressin.,49,Type_49,No
DB00927,Famotidine,DB09063,Ceritinib,0.9377687573432922,73,Type_73,The serum concentration of Ceritinib can be increased when it is combined with Famotidine.,20,Type_20,No
DB00411,Carbamoylcholine,DB00483,Gallamine triethiodide,0.9084820747375488,21,Type_21,Carbamoylcholine may increase the neuromuscular blocking activities of Gallamine triethiodide.,49,Type_49,No
DB00945,Acetylsalicylic acid,DB01349,Tasosartan,0.717094898223877,47,Type_47,The metabolism of Tasosartan can be decreased when combined with Acetylsalicylic acid.,49,Type_49,No
DB00686,Pentosan polysulfate,DB01166,Cilostazol,0.8586994409561157,6,Type_6,Pentosan polysulfate may increase the anticoagulant activities of Cilostazol.,49,Type_49,No
DB00396,Progesterone,DB01263,Posaconazole,0.7227474451065063,47,Type_47,The metabolism of Posaconazole can be decreased when combined with Progesterone.,13,Type_13,No
DB08912,Dabrafenib,DB08918,Levomilnacipran,0.7089617252349854,73,Type_73,The serum concentration of Levomilnacipran can be increased when it is combined with Dabrafenib.,75,Type_75,No
DB00475,Chlordiazepoxide,DB00679,Thioridazine,0.7617504596710205,49,Type_49,The risk or severity of adverse effects can be increased when Chlordiazepoxide is combined with Thioridazine.,47,Type_47,No
DB00308,Ibutilide,DB04855,Dronedarone,0.860203742980957,20,Type_20,Ibutilide may increase the QTc-prolonging activities of Dronedarone.,33,Type_33,No
DB00734,Risperidone,DB01002,Levobupivacaine,0.9663203954696655,49,Type_49,The risk or severity of adverse effects can be increased when Risperidone is combined with Levobupivacaine.,60,Type_60,No
DB00619,Imatinib,DB06636,Isavuconazonium,0.7085747718811035,47,Type_47,The metabolism of Isavuconazonium can be decreased when combined with Imatinib.,73,Type_73,No
DB01002,Levobupivacaine,DB01118,Amiodarone,0.8507591485977173,47,Type_47,The metabolism of Amiodarone can be decreased when combined with Levobupivacaine.,73,Type_73,No
DB00208,Ticlopidine,DB09074,Olaparib,0.7344212532043457,47,Type_47,The metabolism of Olaparib can be decreased when combined with Ticlopidine.,73,Type_73,No
DB01623,Thiothixene,DB08881,Vemurafenib,0.7870480418205261,33,Type_33,The risk or severity of QTc prolongation can be increased when Thiothixene is combined with Vemurafenib.,73,Type_73,No
DB00715,Paroxetine,DB08918,Levomilnacipran,0.7530587315559387,49,Type_49,The risk or severity of adverse effects can be increased when Paroxetine is combined with Levomilnacipran.,47,Type_47,No
DB00262,Carmustine,DB01609,Deferasirox,0.7893033623695374,75,Type_75,The serum concentration of Deferasirox can be decreased when it is combined with Carmustine.,73,Type_73,No
DB00907,Cocaine,DB09068,Vortioxetine,0.8717502951622009,49,Type_49,The risk or severity of adverse effects can be increased when Cocaine is combined with Vortioxetine.,73,Type_73,No
DB00964,Apraclonidine,DB01355,Hexobarbital,0.9589211940765381,30,Type_30,Apraclonidine may increase the orthostatic hypotensive activities of Hexobarbital.,60,Type_60,No
DB00498,Phenindione,DB00564,Carbamazepine,0.9837786555290222,4,Type_4,The metabolism of Carbamazepine can be increased when combined with Phenindione.,75,Type_75,No
DB01244,Bepridil,DB05521,Telaprevir,0.7537640929222107,47,Type_47,The metabolism of Telaprevir can be decreased when combined with Bepridil.,49,Type_49,No
DB00091,Cyclosporine,DB01601,Lopinavir,0.8812841176986694,47,Type_47,The metabolism of Lopinavir can be decreased when combined with Cyclosporine.,73,Type_73,No
DB00188,Bortezomib,DB00497,Oxycodone,0.8384816646575928,47,Type_47,The metabolism of Oxycodone can be decreased when combined with Bortezomib.,49,Type_49,No
DB00518,Albendazole,DB01174,Phenobarbital,0.9283662438392639,4,Type_4,The metabolism of Phenobarbital can be increased when combined with Albendazole.,11,Type_11,No
DB05271,Rotigotine,DB06204,Tapentadol,0.7669976949691772,16,Type_16,Rotigotine may increase the central nervous system depressant (CNS depressant) activities of Tapentadol.,32,Type_32,No
DB00604,Cisapride,DB00857,Terbinafine,0.8117584586143494,47,Type_47,The metabolism of Terbinafine can be decreased when combined with Cisapride.,73,Type_73,No
DB00211,Midodrine,DB00935,Oxymetazoline,0.88824462890625,71,Type_71,Midodrine may increase the hypertensive activities of Oxymetazoline.,49,Type_49,No
DB01097,Leflunomide,DB01124,Tolbutamide,0.8741996884346008,47,Type_47,The metabolism of Tolbutamide can be decreased when combined with Leflunomide.,73,Type_73,No
DB00908,Quinidine,DB06216,Asenapine,0.7669793367385864,20,Type_20,Quinidine may increase the QTc-prolonging activities of Asenapine.,33,Type_33,No
DB01072,Atazanavir,DB08439,Parecoxib,0.759463369846344,47,Type_47,The metabolism of Parecoxib can be decreased when combined with Atazanavir.,73,Type_73,No
DB00359,Sulfadiazine,DB00980,Ramelteon,0.9946141839027405,47,Type_47,The metabolism of Ramelteon can be decreased when combined with Sulfadiazine.,73,Type_73,No
