Drug1_ID,Drug2_ID,Label
DB00187,DB09008,0
DB00917,DB00904,0
DB00562,DB00567,0
DB00628,DB01216,0
DB09211,DB00296,0
DB11581,DB01094,0
DB01223,DB01120,0
DB01066,DB01093,0
DB00772,DB00256,0
DB00512,DB01212,0
DB01224,DB00317,0
DB00757,DB00449,0
DB00590,DB00387,0
DB00859,DB05265,0
DB00289,DB00672,0
DB01247,DB00179,0
DB00204,DB00820,0
DB09137,DB08827,0
DB00273,DB01074,0
DB00360,DB00890,0
DB00339,DB00775,0
DB01138,DB00854,0
DB01420,DB00643,0
DB00998,DB00810,0
DB11994,DB13873,0
DB06800,DB00833,0
DB00889,DB00165,0
DB01600,DB06788,0
DB00371,DB00500,0
DB00996,DB11235,0
DB00218,DB00780,0
DB08814,DB00805,0
DB00704,DB00480,0
DB08806,DB08872,0
DB00912,DB00529,0
DB00833,DB06777,0
DB00315,DB00362,0
DB01015,DB01248,0
DB01201,DB11586,0
DB01012,DB09015,0
DB00998,DB00548,0
DB00859,DB11586,0
DB00163,DB13146,0
DB00654,DB11342,0
DB00787,DB09055,0
DB00456,DB08958,0
DB00331,DB04876,0
DB00962,DB00665,0
DB00905,DB01176,0
DB06211,DB00027,0
DB09055,DB09091,0
DB01097,DB00221,0
DB00642,DB06603,0
DB00411,DB06196,0
DB09143,DB00835,0
DB00809,DB00653,0
DB00822,DB04894,0
DB00787,DB00799,0
DB01218,DB08930,0
DB01016,DB06691,0
DB01251,DB01330,0
DB00322,DB00611,0
DB09071,DB06206,0
DB00992,DB00983,0
DB00564,DB03796,0
DB00140,DB01414,0
DB00445,DB06716,0
DB01591,DB09268,0
DB09300,DB09241,0
DB01438,DB00927,0
DB08954,DB00187,0
DB00338,DB01202,0
DB06636,DB08801,0
DB00847,DB00617,0
DB01597,DB01328,0
DB00957,DB01217,0
DB00186,DB13142,0
DB01112,DB00738,0
DB00961,DB05219,0
DB09352,DB00820,0
DB00796,DB08922,0
DB00631,DB06827,0
DB11994,DB00699,0
DB08896,DB00936,0
DB00792,DB00379,0
DB01624,DB09275,0
DB00326,DB00639,0
DB00425,DB06794,0
DB00980,DB09270,0
DB01014,DB01282,0
DB01101,DB00427,0
DB00280,DB01089,0
DB00512,DB00360,0
DB04896,DB01576,0
DB01422,DB00355,0
DB00983,DB00744,0
DB12070,DB05541,0
DB13167,DB08987,0
DB01250,DB11915,0
DB01280,DB08889,0
DB01212,DB09166,0
DB00392,DB13873,0
DB00396,DB06771,0
DB09210,DB01209,0
DB00950,DB01180,0
DB01254,DB12364,0
DB06810,DB00356,0
DB01426,DB01035,0
DB03754,DB00413,0
DB00852,DB06206,0
DB09322,DB00661,0
DB01400,DB00788,0
DB00433,DB01101,0
DB01297,DB00539,0
DB01301,DB00921,0
DB07615,DB04570,0
DB01014,DB01089,0
DB01182,DB00974,0
DB13146,DB13231,0
DB06209,DB06817,0
DB01282,DB00613,0
DB01154,DB01141,0
DB00936,DB00504,0
DB01553,DB04572,0
DB00844,DB00662,0
DB01435,DB09071,0
DB08800,DB00158,0
DB01390,DB06691,0
DB00714,DB01183,0
DB06152,DB00539,0
DB06154,DB04896,0
DB00354,DB00970,0
DB09232,DB09570,0
DB00211,DB00158,0
DB00599,DB00923,0
DB09071,DB01071,0
DB00410,DB01034,0
DB00856,DB00804,0
DB01166,DB09555,0
DB00849,DB01232,0
DB01438,DB13747,0
DB00700,DB01030,0
DB00797,DB04911,0
DB06711,DB01217,0
DB01489,DB06213,0
DB01351,DB00640,0
DB01212,DB11633,0
DB09118,DB06827,0
DB06193,DB00227,0
DB00321,DB01240,0
DB09021,DB06771,0
DB01228,DB08864,0
DB09078,DB09104,0
DB00395,DB00746,0
DB06816,DB01260,0
DB11239,DB01559,0
DB00520,DB00949,0
DB00178,DB00912,0
DB00122,DB00467,0
DB09288,DB01408,0
DB11596,DB00400,0
DB01623,DB05316,0
DB06603,DB08993,0
DB00680,DB00595,0
DB08976,DB08871,0
DB01333,DB04570,0
DB09049,DB04570,0
DB01212,DB00417,0
DB09021,DB00658,0
DB00307,DB00764,0
DB00768,DB00248,0
DB00198,DB00424,0
DB01240,DB00213,0
DB01051,DB11363,0
DB01013,DB00721,0
DB09297,DB00881,0
DB00268,DB00345,0
DB01601,DB00569,0
DB04855,DB09185,0
DB09093,DB00604,0
DB06228,DB00613,0
DB00235,DB00236,0
DB01088,DB01165,0
DB00657,DB00355,0
DB00731,DB00888,0
DB00870,DB01100,0
DB00675,DB09099,0
DB01144,DB00430,0
DB01463,DB00978,0
DB06401,DB01035,0
DB00968,DB06410,0
DB00618,DB06274,0
DB00887,DB00615,0
DB01396,DB00770,0
DB01330,DB08798,0
DB00669,DB00760,0
DB01124,DB05039,0
DB00331,DB05266,0
DB00882,DB04574,0
DB09104,DB00417,0
DB00973,DB00721,0
DB04908,DB06739,0
DB06766,DB00992,0
DB04920,DB02638,0
DB00187,DB01157,0
DB00673,DB06152,0
DB01355,DB08806,0
DB09041,DB00196,0
DB09112,DB00504,0
DB00253,DB01202,0
DB00998,DB09097,0
DB00793,DB01177,0
DB00357,DB06723,0
DB11342,DB00714,0
DB00202,DB01104,0
DB01359,DB00193,0
DB01028,DB01878,0
DB11268,DB00427,0
DB01602,DB00588,0
DB08896,DB00440,0
DB06216,DB02709,0
DB12483,DB06739,0
DB01327,DB01232,0
DB01221,DB00261,0
DB01433,DB13874,0
DB01261,DB05015,0
DB00950,DB01062,0
DB06403,DB01303,0
DB01246,DB01058,0
DB01017,DB00780,0
DB02701,DB05246,0
DB06699,DB00377,0
DB04871,DB01140,0
DB00923,DB00239,0
DB01608,DB01248,0
DB01333,DB13873,0
DB00760,DB06228,0
DB00955,DB01164,0
DB01340,DB01620,0
DB09053,DB00626,0
DB00755,DB01284,0
DB06799,DB05316,0
DB00731,DB11921,0
DB00882,DB00817,0
DB01082,DB00176,0
DB01016,DB00231,0
DB13139,DB01619,0
DB00867,DB00553,0
DB00811,DB01597,0
DB09232,DB01089,0
DB01612,DB01028,0
DB00590,DB11699,0
DB12332,DB00219,0
DB06209,DB09216,0
DB00599,DB00595,0
DB06799,DB01053,0
DB11699,DB01135,0
DB06414,DB00606,0
DB06706,DB08822,0
DB02701,DB01623,0
DB01170,DB08992,0
DB09135,DB08970,0
DB01081,DB01604,0
DB00336,DB03619,0
DB01186,DB00485,0
DB00803,DB09223,0
DB00519,DB01185,0
DB00198,DB00345,0
DB00465,DB00457,0
DB09143,DB06262,0
DB01393,DB09183,0
DB09061,DB00780,0
DB00899,DB01216,0
DB09330,DB09125,0
DB01086,DB00322,0
DB06264,DB01117,0
DB03793,DB09087,0
DB09555,DB01102,0
DB00882,DB00684,0
DB01433,DB04861,0
DB00939,DB01241,0
DB06153,DB00800,0
DB00570,DB06287,0
DB01179,DB06694,0
DB09097,DB00610,0
DB06718,DB01089,0
DB06792,DB01369,0
DB11256,DB04946,0
DB00267,DB00467,0
DB00850,DB01394,0
DB01599,DB11994,0
DB00278,DB09072,0
DB00844,DB00770,0
DB00322,DB01602,0
DB04575,DB00807,0
DB00303,DB00227,0
DB01255,DB00775,0
DB00461,DB08993,0
DB00765,DB00779,0
DB09274,DB06262,0
DB08912,DB00770,0
DB00578,DB06594,0
DB06145,DB00542,0
DB06724,DB01253,0
DB01588,DB00217,0
DB01414,DB00623,0
DB06738,DB06412,0
DB11581,DB09091,0
DB00740,DB13747,0
DB06724,DB00722,0
DB01227,DB12161,0
DB08965,DB09275,0
DB00369,DB00568,0
DB06702,DB08964,0
DB01603,DB01064,0
DB00696,DB08895,0
DB00689,DB01299,0
DB00575,DB00955,0
DB00390,DB00818,0
DB09543,DB01426,0
DB00599,DB00811,0
DB01325,DB00933,0
DB00759,DB00787,0
DB08943,DB01047,0
DB01393,DB00790,0
DB00918,DB04951,0
DB00923,DB00248,0
DB00198,DB08974,0
DB09218,DB00308,0
DB06204,DB08916,0
DB00743,DB00465,0
DB00755,DB04951,0
DB00669,DB01111,0
DB00393,DB11915,0
DB01036,DB00321,0
DB00477,DB00256,0
DB08971,DB01240,0
DB00809,DB01110,0
DB00669,DB01178,0
DB00369,DB04841,0
DB09061,DB00661,0
DB00336,DB00356,0
DB09216,DB04711,0
DB00488,DB12924,0
DB00615,DB09320,0
DB01280,DB00246,0
DB00701,DB00427,0
DB00604,DB11641,0
DB00903,DB06777,0
DB00497,DB06150,0
DB01169,DB00972,0
DB00648,DB00325,0
DB00140,DB11363,0
DB00115,DB00169,0
DB00796,DB09320,0
DB00598,DB01440,0
DB01084,DB09118,0
DB06401,DB01119,0
DB09256,DB13139,0
DB06626,DB04946,0
DB01095,DB00298,0
DB00491,DB04272,0
DB00654,DB00485,0
DB08869,DB09167,0
DB00267,DB09323,0
DB00861,DB00219,0
DB01159,DB08970,0
DB00932,DB06789,0
DB04908,DB00457,0
DB06711,DB00949,0
DB00449,DB05541,0
DB00950,DB00521,0
DB09338,DB06287,0
DB00502,DB11613,0
DB08804,DB09079,0
DB00606,DB13873,0
DB09112,DB01188,0
DB06202,DB00213,0
DB01274,DB13158,0
DB00187,DB00526,0
DB00896,DB00514,0
DB09275,DB05676,0
DB11730,DB01619,0
DB01144,DB01228,0
DB01411,DB08971,0
DB06689,DB01069,0
DB01070,DB01062,0
DB12483,DB05015,0
DB01621,DB05266,0
DB01395,DB04855,0
DB00599,DB05521,0
DB00263,DB02659,0
DB00283,DB11126,0
DB08806,DB01244,0
DB01012,DB00610,0
DB01088,DB09125,0
DB11348,DB09130,0
DB00950,DB00134,0
DB00907,DB01294,0
DB01207,DB08983,0
DB06767,DB04878,0
DB00526,DB01615,0
DB08913,DB00397,0
DB01171,DB06695,0
DB09516,DB01080,0
DB00791,DB00528,0
DB00545,DB03615,0
DB00636,DB01102,0
DB01216,DB01057,0
DB00957,DB08806,0
DB06016,DB00384,0
DB11268,DB06791,0
DB09166,DB00935,0
DB01622,DB00547,0
DB06737,DB06402,0
DB00727,DB13153,0
DB12001,DB11610,0
DB06736,DB06702,0
DB00862,DB01179,0
DB01345,DB00555,0
DB00700,DB13873,0
DB13025,DB09262,0
DB00697,DB00751,0
DB09238,DB00987,0
DB00929,DB01199,0
DB00932,DB01349,0
DB08865,DB00150,0
DB00798,DB00691,0
DB00671,DB05260,0
DB04339,DB00660,0
DB01298,DB00954,0
DB01022,DB00703,0
DB06695,DB01414,0
DB00202,DB01366,0
DB00724,DB09449,0
DB01275,DB01248,0
DB00857,DB01091,0
DB01162,DB00787,0
DB01205,DB04946,0
DB01214,DB00444,0
DB09123,DB00796,0
DB03128,DB00428,0
DB00293,DB01214,0
DB00905,DB03615,0
DB01074,DB09320,0
DB00808,DB11574,0
DB09085,DB04572,0
DB06711,DB01023,0
DB12001,DB04898,0
DB11348,DB00831,0
DB01408,DB00387,0
DB00565,DB01364,0
DB08796,DB04930,0
DB09280,DB09268,0
DB00642,DB11730,0
DB01045,DB02701,0
DB00337,DB01064,0
DB06766,DB00927,0
DB09183,DB01303,0
DB01289,DB02709,0
DB00740,DB08798,0
DB00988,DB08906,0
DB01336,DB00779,0
DB00162,DB01147,0
DB09185,DB00282,0
DB04842,DB01408,0
DB00485,DB00746,0
DB00266,DB06767,0
DB09216,DB00219,0
DB01274,DB01207,0
DB00751,DB11235,0
DB00238,DB09236,0
DB09536,DB01559,0
DB06480,DB00682,0
DB01022,DB00400,0
DB00999,DB11596,0
DB11613,DB00179,0
DB01088,DB00563,0
DB01362,DB13879,0
DB05039,DB00298,0
DB00345,DB00784,0
DB00973,DB05219,0
DB00165,DB09244,0
DB01370,DB00295,0
DB05219,DB00268,0
DB00152,DB00673,0
DB00304,DB01337,0
DB00494,DB00205,0
DB00974,DB01061,0
DB00830,DB00811,0
DB01764,DB00229,0
DB09119,DB00142,0
DB01396,DB00239,0
DB00969,DB06243,0
DB08883,DB01622,0
DB00652,DB04878,0
DB05239,DB09322,0
DB01088,DB00523,0
DB01600,DB01394,0
DB09128,DB00876,0
DB11921,DB01253,0
DB01111,DB01229,0
DB04846,DB09272,0
DB01264,DB00929,0
DB00821,DB11610,0
DB09232,DB00784,0
DB09198,DB01392,0
DB09065,DB00187,0
DB06766,DB00919,0
DB04967,DB01590,0
DB04794,DB09320,0
DB00943,DB00660,0
DB00150,DB04855,0
DB08896,DB09117,0
DB13450,DB04576,0
DB01621,DB00682,0
DB00226,DB08992,0
DB01168,DB06716,0
DB00842,DB08889,0
DB01588,DB08981,0
DB00460,DB11817,0
DB08801,DB00441,0
DB01063,DB13231,0
DB00798,DB06243,0
DB02701,DB08899,0
DB01162,DB09076,0
DB00577,DB04552,0
DB00325,DB06817,0
DB01324,DB01390,0
DB09039,DB04572,0
DB00165,DB00906,0
DB00347,DB00546,0
DB01050,DB00918,0
DB01197,DB09120,0
DB00950,DB00614,0
DB00835,DB01229,0
DB13872,DB01247,0
DB06769,DB01440,0
DB01356,DB00355,0
DB00552,DB00968,0
DB00718,DB01020,0
DB09134,DB05260,0
DB00862,DB01219,0
DB00140,DB00854,0
DB09292,DB09156,0
DB09125,DB06696,0
DB01129,DB00324,0
DB04845,DB00543,0
DB00554,DB00727,0
DB06155,DB00603,0
DB01086,DB01261,0
DB00671,DB00793,0
DB04854,DB05676,0
DB01127,DB00686,0
DB04552,DB09320,0
DB00955,DB05015,0
DB01030,DB06729,0
DB01168,DB08984,0
DB01222,DB00304,0
DB00919,DB01353,0
DB00494,DB00732,0
DB01105,DB00819,0
DB11921,DB00551,0
DB04573,DB09278,0
DB00425,DB06827,0
DB01196,DB01298,0
DB00489,DB00751,0
DB06767,DB03796,0
DB01141,DB09241,0
DB00610,DB00287,0
DB01299,DB00264,0
DB06684,DB00438,0
DB01071,DB01069,0
DB01558,DB06287,0
DB08899,DB00355,0
DB00525,DB11994,0
DB06710,DB09135,0
DB01212,DB00166,0
DB01017,DB00586,0
DB01396,DB01255,0
DB01297,DB01248,0
DB09286,DB06704,0
DB00618,DB01244,0
DB00590,DB01082,0
DB06401,DB09015,0
DB09265,DB00738,0
DB00563,DB00673,0
DB01511,DB00631,0
DB09343,DB02187,0
DB01074,DB11630,0
DB00755,DB06718,0
DB08913,DB08909,0
DB01156,DB00950,0
DB01254,DB00689,0
DB00126,DB00355,0
DB01167,DB00937,0
DB00468,DB09278,0
DB08814,DB09221,0
DB09128,DB01029,0
DB06201,DB00435,0
DB01011,DB01053,0
DB00308,DB00653,0
DB05015,DB08930,0
DB00181,DB08984,0
DB01042,DB06791,0
DB01095,DB00204,0
DB00260,DB00921,0
DB00673,DB01620,0
DB07615,DB06729,0
DB06794,DB01105,0
DB01592,DB00595,0
DB00216,DB01466,0
DB01427,DB01345,0
DB00973,DB00573,0
DB00322,DB00911,0
DB09224,DB00419,0
DB00745,DB00423,0
DB11268,DB01087,0
DB06292,DB06403,0
DB01029,DB06789,0
DB06706,DB00678,0
DB00267,DB01181,0
DB00963,DB00855,0
DB00410,DB09265,0
DB00589,DB01251,0
DB00960,DB11613,0
DB00686,DB01072,0
DB08877,DB09269,0
DB01351,DB00211,0
DB13179,DB00891,0
DB00251,DB00783,0
DB01426,DB09272,0
DB00964,DB09352,0
DB08806,DB00935,0
DB09285,DB06155,0
DB00637,DB00962,0
DB01336,DB00270,0
DB08984,DB01058,0
DB00593,DB00136,0
DB00866,DB00535,0
DB08884,DB01608,0
DB06736,DB01181,0
DB01097,DB01330,0
DB00392,DB01320,0
DB09014,DB08869,0
DB04854,DB06803,0
DB00669,DB00685,0
DB04842,DB04865,0
DB11079,DB04570,0
DB00910,DB01511,0
DB01597,DB04552,0
DB01005,DB06148,0
DB01112,DB00104,0
DB00340,DB09235,0
DB01333,DB11126,0
DB00621,DB09015,0
DB00389,DB00784,0
DB06710,DB09082,0
DB01206,DB02638,0
DB00583,DB00910,0
DB01233,DB00422,0
DB01604,DB08806,0
DB01433,DB01058,0
DB01142,DB08906,0
DB00715,DB01252,0
DB09085,DB01184,0
DB01224,DB00624,0
DB06708,DB00391,0
DB11156,DB00764,0
DB00578,DB00557,0
DB08883,DB01024,0
DB00847,DB00179,0
DB00273,DB00803,0
DB06203,DB00658,0
DB00625,DB00442,0
DB06715,DB06799,0
DB00115,DB01332,0
DB01407,DB01339,0
DB00347,DB11342,0
DB00400,DB00741,0
DB00489,DB01008,0
DB13747,DB03615,0
DB01321,DB06412,0
DB00540,DB06264,0
DB12070,DB00340,0
DB01249,DB00796,0
DB01324,DB00316,0
DB06713,DB08828,0
DB01116,DB01047,0
DB01068,DB01255,0
DB00918,DB09031,0
DB06800,DB01357,0
DB12483,DB05245,0
DB00481,DB00591,0
DB00250,DB01878,0
DB06217,DB00467,0
DB00945,DB00480,0
DB09321,DB01034,0
DB01764,DB00921,0
DB11581,DB00727,0
DB09220,DB00769,0
DB01121,DB06691,0
DB00648,DB00457,0
DB00361,DB01255,0
DB01400,DB00694,0
DB06689,DB09054,0
DB01588,DB00719,0
DB00981,DB00422,0
DB03754,DB09073,0
DB00931,DB06689,0
DB01029,DB00419,0
DB06803,DB00300,0
DB00736,DB01208,0
DB01245,DB09241,0
DB01355,DB01165,0
DB00347,DB11915,0
DB00961,DB01009,0
DB00519,DB01289,0
DB01010,DB06210,0
DB04911,DB09120,0
DB00908,DB09279,0
DB00257,DB09283,0
DB09015,DB00953,0
DB06770,DB00480,0
DB00795,DB09300,0
DB00242,DB01035,0
DB00596,DB05015,0
DB01002,DB00952,0
DB00873,DB01170,0
DB00615,DB11586,0
DB03585,DB11256,0
DB09300,DB06786,0
DB01211,DB00992,0
DB01589,DB01294,0
DB00646,DB00754,0
DB01114,DB00229,0
DB01010,DB09389,0
DB09102,DB09278,0
DB00497,DB00975,0
DB00626,DB00487,0
DB00475,DB00357,0
DB00629,DB09223,0
DB01159,DB01008,0
DB00778,DB00812,0
DB01319,DB00781,0
DB00418,DB09082,0
DB01118,DB11619,0
DB08827,DB00662,0
DB01247,DB04398,0
DB01396,DB00629,0
DB01251,DB00684,0
DB00593,DB00198,0
DB09321,DB06704,0
DB09561,DB09101,0
DB09290,DB00866,0
DB00625,DB01206,0
DB08819,DB00317,0
DB01260,DB06402,0
DB08827,DB00264,0
DB00293,DB06480,0
DB06335,DB11362,0
DB09041,DB00206,0
DB06263,DB00387,0
DB00990,DB06206,0
DB00888,DB00396,0
DB09323,DB04835,0
DB00393,DB00935,0
DB00178,DB01233,0
DB12161,DB06206,0
DB01127,DB00968,0
DB00357,DB01299,0
DB00469,DB00589,0
DB00957,DB06150,0
DB00187,DB04570,0
DB01255,DB01214,0
DB01182,DB01587,0
DB05541,DB00441,0
DB00834,DB00771,0
DB00080,DB09030,0
DB00362,DB00239,0
DB00588,DB00387,0
DB00869,DB00604,0
DB11575,DB00460,0
DB01351,DB02638,0
DB01024,DB04894,0
DB06261,DB11079,0
DB12070,DB01511,0
DB01606,DB00229,0
DB11614,DB00568,0
DB00760,DB08967,0
DB11609,DB01183,0
DB06684,DB00277,0
DB08827,DB04898,0
DB00803,DB09082,0
DB09080,DB01219,0
DB11730,DB01603,0
DB01420,DB13925,0
DB00698,DB01069,0
DB06816,DB00297,0
DB01623,DB09000,0
DB00351,DB06764,0
DB00879,DB06777,0
DB12161,DB00782,0
DB08882,DB06817,0
DB11093,DB00027,0
DB12483,DB01326,0
DB01196,DB00772,0
DB00369,DB01101,0
DB01118,DB00606,0
DB00892,DB08913,0
DB00166,DB00945,0
DB00859,DB01325,0
DB06699,DB00929,0
DB09067,DB00806,0
DB04272,DB01377,0
DB09277,DB01243,0
DB09296,DB01066,0
DB09274,DB06791,0
DB01005,DB01115,0
DB00908,DB09161,0
DB00445,DB06713,0
DB01579,DB00399,0
DB01433,DB08799,0
DB04920,DB01199,0
DB01036,DB09014,0
DB09041,DB06825,0
DB06742,DB00440,0
DB00244,DB01259,0
DB00960,DB08828,0
DB06441,DB00314,0
DB09499,DB03615,0
DB09290,DB00347,0
DB00596,DB01332,0
DB00997,DB09018,0
DB13145,DB00541,0
DB02513,DB00607,0
DB06781,DB01238,0
DB06290,DB00817,0
DB01233,DB01001,0
DB00589,DB00801,0
DB01559,DB09030,0
DB01200,DB09069,0
DB06738,DB01244,0
DB01222,DB01393,0
DB01319,DB06402,0
DB11304,DB00432,0
DB09085,DB09223,0
DB01338,DB08887,0
DB06786,DB00277,0
DB06769,DB08801,0
DB09097,DB11560,0
DB00571,DB01255,0
DB01340,DB00300,0
DB01070,DB00304,0
DB00006,DB00572,0
DB01128,DB11630,0
DB01420,DB00452,0
DB00837,DB00653,0
DB06717,DB00718,0
DB00152,DB00448,0
DB00339,DB06710,0
DB01394,DB04946,0
DB01206,DB08806,0
DB06695,DB04786,0
DB04339,DB08930,0
DB01021,DB00872,0
DB00441,DB00806,0
DB01274,DB00916,0
DB00408,DB00352,0
DB00560,DB11636,0
DB00973,DB13783,0
DB00977,DB00903,0
DB06153,DB01275,0
DB05541,DB00879,0
DB00673,DB12924,0
DB00262,DB00706,0
DB00207,DB00120,0
DB01012,DB01364,0
DB00451,DB07615,0
DB00554,DB01209,0
DB01154,DB06150,0
DB00421,DB00245,0
DB00818,DB01139,0
DB01032,DB00751,0
DB00917,DB00668,0
DB08874,DB01115,0
DB01205,DB02187,0
DB00629,DB09014,0
DB01096,DB01186,0
DB01111,DB09147,0
DB09053,DB00953,0
DB05239,DB00627,0
DB00601,DB01229,0
DB00291,DB00804,0
DB01004,DB00620,0
DB04272,DB00935,0
DB02513,DB00293,0
DB00300,DB01295,0
DB01261,DB01012,0
DB00335,DB01137,0
DB06144,DB00640,0
DB06717,DB00665,0
DB01408,DB00586,0
DB00651,DB00547,0
DB01598,DB01011,0
DB01184,DB00764,0
DB01618,DB08931,0
DB01042,DB09090,0
DB04846,DB09221,0
DB06218,DB00628,0
DB09322,DB08795,0
DB00560,DB01179,0
DB06698,DB00594,0
DB00704,DB00314,0
DB06772,DB00373,0
DB09449,DB06704,0
DB01018,DB02709,0
DB01421,DB00264,0
DB01436,DB00551,0
DB00176,DB09242,0
DB01131,DB11915,0
DB01198,DB00724,0
DB00244,DB00752,0
DB09214,DB09067,0
DB00554,DB08873,0
DB09211,DB08907,0
DB01136,DB06148,0
DB05245,DB01299,0
DB06766,DB00550,0
DB01000,DB06771,0
DB01111,DB09034,0
DB09570,DB00354,0
DB01215,DB00617,0
DB09124,DB00309,0
DB13153,DB00496,0
DB01351,DB05812,0
DB09146,DB00432,0
DB04844,DB05528,0
DB00700,DB01077,0
DB00711,DB01013,0
DB00646,DB01117,0
DB03754,DB06697,0
DB00578,DB00598,0
DB00390,DB00498,0
DB09072,DB00758,0
DB01204,DB00313,0
DB01622,DB00104,0
DB04398,DB00287,0
DB09118,DB11256,0
DB01429,DB06711,0
DB01401,DB00319,0
DB00588,DB00457,0
DB01260,DB11268,0
DB00720,DB08931,0
DB00611,DB06695,0
DB04967,DB00500,0
DB00343,DB09300,0
DB06410,DB13879,0
DB06145,DB00607,0
DB01621,DB04339,0
DB00181,DB11235,0
DB09288,DB00549,0
DB00554,DB01587,0
DB09018,DB01255,0
DB09267,DB01189,0
DB00223,DB06706,0
DB09231,DB04894,0
DB09232,DB01330,0
DB01708,DB00213,0
DB00885,DB00153,0
DB00658,DB01185,0
DB09049,DB00412,0
DB00869,DB00951,0
DB09256,DB01339,0
DB13783,DB00660,0
DB00651,DB00943,0
DB01141,DB00247,0
DB09017,DB00498,0
DB00658,DB00854,0
DB05294,DB00961,0
DB00561,DB01136,0
DB00650,DB01421,0
DB03756,DB00479,0
DB01349,DB00983,0
DB01370,DB11730,0
DB00385,DB00186,0
DB01401,DB04839,0
DB09277,DB06791,0
DB08439,DB06261,0
DB00949,DB00838,0
DB01099,DB08806,0
DB09146,DB04868,0
DB11362,DB00989,0
DB00349,DB00989,0
DB00369,DB00370,0
DB06701,DB00808,0
DB01081,DB01102,0
DB09161,DB01337,0
DB09072,DB00936,0
DB01064,DB11633,0
DB06788,DB00911,0
DB13158,DB00929,0
DB08880,DB00543,0
DB01100,DB00718,0
DB01436,DB08970,0
DB01019,DB00229,0
DB01094,DB08807,0
DB01621,DB06706,0
DB00486,DB00180,0
DB00826,DB00799,0
DB09216,DB01424,0
DB00357,DB04861,0
DB06771,DB06148,0
DB01135,DB00696,0
DB00637,DB01020,0
DB01188,DB00215,0
DB09280,DB01228,0
DB00497,DB00401,0
DB09225,DB00778,0
DB09073,DB00607,0
DB00599,DB00989,0
DB00413,DB09352,0
DB01009,DB04398,0
DB00563,DB06155,0
DB00091,DB00120,0
DB00979,DB00664,0
DB00609,DB01289,0
DB00434,DB00843,0
DB05239,DB13153,0
DB00322,DB00331,0
DB01553,DB08910,0
DB01081,DB00302,0
DB01097,DB01236,0
DB00554,DB00758,0
DB09265,DB00302,0
DB00641,DB00535,0
DB00734,DB08930,0
DB06209,DB00690,0
DB09322,DB00598,0
DB00927,DB06827,0
DB08814,DB01619,0
DB08883,DB06710,0
DB01198,DB01365,0
DB00573,DB06264,0
DB00960,DB13158,0
DB00369,DB13874,0
DB00368,DB00496,0
DB01433,DB01059,0
DB01609,DB00548,0
DB00763,DB01181,0
DB00453,DB01028,0
DB01070,DB11586,0
DB01242,DB06150,0
DB06820,DB09031,0
DB00774,DB06824,0
DB01587,DB06213,0
DB13142,DB00224,0
DB00430,DB01105,0
DB01252,DB00253,0
DB01409,DB06698,0
DB01009,DB08931,0
DB01100,DB00548,0
DB11610,DB01289,0
DB00890,DB00228,0
DB01107,DB00146,0
DB09275,DB00504,0
DB08893,DB11630,0
DB00285,DB00376,0
DB08808,DB01411,0
DB00909,DB00544,0
DB01018,DB01160,0
DB00603,DB00292,0
DB00465,DB00923,0
DB00671,DB00738,0
DB09120,DB09027,0
DB01160,DB00224,0
DB00187,DB05316,0
DB06695,DB06800,0
DB09342,DB01262,0
DB00611,DB00530,0
DB01096,DB06709,0
DB01400,DB01418,0
DB00091,DB01452,0
DB00972,DB00459,0
DB00369,DB00813,0
DB01429,DB01414,0
DB00361,DB00883,0
DB00784,DB09414,0
DB09073,DB00800,0
DB00637,DB00549,0
DB09570,DB00324,0
DB00763,DB00867,0
DB00436,DB09289,0
DB00774,DB06804,0
DB00242,DB09082,0
DB06196,DB00193,0
DB01291,DB09094,0
DB01165,DB08906,0
DB06697,DB01613,0
DB00518,DB00844,0
DB00793,DB00461,0
DB06203,DB06781,0
DB09070,DB00256,0
DB01034,DB00394,0
DB06820,DB01603,0
DB04552,DB01066,0
DB09232,DB00954,0
DB00762,DB08901,0
DB00305,DB00855,0
DB01172,DB00376,0
DB08867,DB01170,0
DB09342,DB00699,0
DB00339,DB00500,0
DB12026,DB00411,0
DB01156,DB00595,0
DB01236,DB09414,0
DB00484,DB06794,0
DB00293,DB00911,0
DB01120,DB01244,0
DB00635,DB08872,0
DB00884,DB00310,0
DB00625,DB02300,0
DB01063,DB09067,0
DB00623,DB06827,0
DB01215,DB08798,0
DB00354,DB00884,0
DB00130,DB00612,0
DB06826,DB00424,0
DB01321,DB08826,0
DB00488,DB11613,0
DB00303,DB09343,0
DB00797,DB09185,0
DB00384,DB09291,0
DB01198,DB06410,0
DB00547,DB04855,0
DB09536,DB01168,0
DB00399,DB00977,0
DB00340,DB08796,0
DB01511,DB01097,0
DB01623,DB01339,0
DB00760,DB01238,0
DB00612,DB01284,0
DB01068,DB00245,0
DB08991,DB00302,0
DB00751,DB04861,0
DB00485,DB00573,0
DB00322,DB01160,0
DB08799,DB00748,0
DB05219,DB06213,0
DB00511,DB00972,0
DB00415,DB00834,0
DB00929,DB08930,0
DB01327,DB00422,0
DB00475,DB01222,0
DB01256,DB01022,0
DB00859,DB01588,0
DB00244,DB06150,0
DB00943,DB00427,0
DB00244,DB00833,0
DB00650,DB00126,0
DB01139,DB00838,0
DB00115,DB11362,0
DB00642,DB01303,0
DB00642,DB00880,0
DB00850,DB11817,0
